date,open,high,low,close,volume
2016-08-16,3130.533,3140.44,3102.065,3110.036,27832893440
2016-08-17,3106.991,3114.254,3090.281,3109.554,21383963648
2016-08-18,3107.752,3125.581,3093.317,3104.113,22935908096
2016-08-19,3100.391,3113.343,3082.771,3108.102,19434745344
2016-08-22,3107.381,3112.739,3083.593,3084.805,18538792704
2016-08-23,3081.571,3101.109,3073.529,3089.705,16136896512
2016-08-24,3092.019,3097.148,3079.547,3085.88,14570744064
2016-08-25,3073.444,3073.444,3041.505,3068.329,17403298048
2016-08-26,3069.85,3087.652,3063.894,3070.308,14966390016
2016-08-29,3068.46,3074.943,3058.785,3070.027,14450000640
2016-08-30,3071.44,3082.987,3065.971,3074.676,14043481088
2016-08-31,3072.916,3087.697,3063.396,3085.491,14136860928
2016-09-01,3083.96,3088.704,3062.876,3063.305,15519109376
2016-09-02,3057.494,3072.525,3050.492,3067.352,15044691968
2016-09-05,3070.707,3085.485,3065.329,3072.095,14496331776
2016-09-06,3071.055,3095.509,3053.186,3090.712,17290852352
2016-09-07,3091.328,3105.677,3087.879,3091.928,18695676416
2016-09-08,3089.952,3096.783,3083.901,3095.954,14588377088
2016-09-09,3095.426,3101.792,3078.218,3078.854,16069292288
2016-09-12,3037.507,3040.952,2999.928,3021.977,20601208576
2016-09-13,3025.034,3029.72,3008.74,3023.509,13538757888
2016-09-14,3008.904,3017.944,2995.415,3002.848,13341340160
2016-09-19,3005.322,3026.651,3005.322,3026.051,11922502656
2016-09-20,3027.171,3027.816,3015.88,3022.999,11892411648
2016-09-21,3021.576,3032.45,3017.54,3025.873,11572121344
2016-09-22,3038.422,3054.435,3035.07,3042.313,13930955520
2016-09-23,3044.785,3046.804,3032.802,3033.895,12559097600
2016-09-26,3028.242,3028.242,2980.116,2980.429,14433028608
2016-09-27,2974.593,2998.233,2969.132,2998.172,12170145024
2016-09-28,3000.695,3000.695,2984.32,2987.857,10462569728
2016-09-29,2992.168,3009.198,2991.908,2998.482,11321391872
2016-09-30,2994.25,3009.195,2993.061,3004.703,10133356288
2016-10-10,3020.456,3048.235,3014.619,3048.142,16005110528
2016-10-11,3051.621,3066.104,3048.017,3065.249,16727349504
2016-10-12,3057.316,3060.514,3048.888,3058.498,14249357824
2016-10-13,3057.972,3064.998,3052.64,3061.345,15475672576
2016-10-14,3056.992,3064.789,3043.184,3063.808,15537370624
2016-10-17,3064.691,3068.812,3033.753,3041.166,16373326592
2016-10-18,3037.403,3084.186,3037.403,3083.875,18204246016
2016-10-19,3085.749,3096.222,3076.77,3084.718,18247014400
2016-10-20,3084.907,3089.682,3076.294,3084.457,16069136384
2016-10-21,3081.389,3101.848,3069.266,3090.941,18738807296
2016-10-24,3092.046,3137.033,3090.786,3128.246,24052235008
2016-10-25,3127.968,3132.504,3121.049,3131.938,20338089728
2016-10-26,3129.838,3129.838,3110.387,3116.311,19166326272
2016-10-27,3112.602,3114.758,3100.391,3112.349,15800878848
2016-10-28,3111.703,3128.642,3101.237,3104.27,18177412352
2016-10-31,3097.188,3102.301,3081.072,3100.492,15150676480
2016-11-01,3101.663,3122.614,3097.042,3122.435,16023203328
2016-11-02,3115.729,3118.977,3099.819,3102.732,18272206592
2016-11-03,3096.765,3140.929,3094.102,3128.935,22298626048
2016-11-04,3126.348,3141.333,3119.535,3125.316,19768319744
2016-11-07,3124.892,3139.201,3117.096,3133.332,17941849088
2016-11-08,3140.943,3156.881,3134.954,3147.887,19084697856
2016-11-09,3146.077,3146.949,3096.946,3128.37,24111495936
2016-11-10,3148.544,3172.308,3148.544,3171.282,24419260160
2016-11-11,3169.4,3202.74,3166.069,3196.043,31085457920
2016-11-14,3187.709,3221.458,3186.795,3210.371,32960831232
2016-11-15,3209.954,3214.292,3195.035,3206.985,24088635136
2016-11-16,3208.497,3210.892,3195.41,3205.057,22176699392
2016-11-17,3198.498,3211.052,3187.205,3208.452,21420624128
2016-11-18,3207.193,3212.394,3187.496,3192.855,20982663936
2016-11-21,3188.496,3229.756,3188.279,3218.147,23065284352
2016-11-22,3220.982,3249.676,3220.982,3248.351,26163154688
2016-11-23,3247.944,3262.878,3231.586,3241.136,24995959296
2016-11-24,3237.428,3257.857,3232.869,3241.735,23232452608
2016-11-25,3241.243,3262.437,3209.597,3261.937,23392160000
2016-11-28,3270.047,3288.337,3267.673,3276.999,28155125248
2016-11-29,3269.233,3301.213,3263.397,3282.923,32083628800
2016-11-30,3272.142,3277.269,3239.52,3250.034,24357605376
2016-12-01,3257.026,3279.67,3256.255,3273.309,23775986432
2016-12-02,3270.12,3279.713,3235.277,3243.843,25956720384
2016-12-05,3203.784,3219.518,3194.878,3204.709,22301039360
2016-12-06,3202.029,3215.311,3196.524,3199.647,15757269248
2016-12-07,3198.474,3222.428,3189.485,3222.241,16907284736
2016-12-08,3225.549,3228.122,3211.471,3215.365,17071017216
2016-12-09,3209.339,3244.801,3207.043,3232.883,20402395648
2016-12-12,3233.666,3245.094,3149.895,3152.97,27470846208
2016-12-13,3138.988,3162.496,3118.712,3155.037,18516449536
2016-12-14,3149.377,3170.02,3136.348,3140.53,20135888640
2016-12-15,3125.756,3138.779,3100.912,3117.677,18999062528
2016-12-16,3111.514,3128.873,3106.346,3122.981,16498870016
2016-12-19,3120.696,3125.284,3110.081,3118.084,15416971520
2016-12-20,3115.898,3117.014,3084.799,3102.875,15742675968
2016-12-21,3107.239,3140.251,3107.239,3137.429,18670660608
2016-12-22,3132.155,3143.168,3126.887,3139.558,16780498944
2016-12-23,3134.929,3138.404,3103.747,3110.154,16617676800
2016-12-26,3095.578,3122.881,3068.415,3122.569,15257188096
2016-12-27,3117.386,3127.882,3113.745,3114.664,14152893952
2016-12-28,3113.767,3118.781,3094.548,3102.235,13572708608
2016-12-29,3095.844,3111.799,3087.344,3096.096,13262329088
2016-12-30,3097.345,3108.839,3089.989,3103.637,13326713088
2017-01-03,3105.308,3136.455,3105.308,3135.92,14156718592
2017-01-04,3133.787,3160.102,3130.114,3158.794,16786085120
2017-01-05,3157.906,3168.502,3154.281,3165.41,17472764416
2017-01-06,3163.776,3172.034,3153.025,3154.321,18370896640
2017-01-09,3148.531,3173.136,3147.735,3171.236,17171407616
2017-01-10,3167.57,3174.578,3157.332,3161.671,17975921664
2017-01-11,3156.685,3167.028,3136.266,3136.753,17836222208
2017-01-12,3133.601,3144.969,3115.978,3119.288,14888923904
2017-01-13,3116.082,3130.514,3102.162,3112.764,15627421440
2017-01-16,3104.492,3105.142,3044.291,3103.428,25788599552
2017-01-17,3087.029,3108.907,3072.338,3108.774,13615785984
2017-01-18,3104.766,3123.72,3098.586,3113.012,13178012928
2017-01-19,3104.971,3115.777,3094.005,3101.299,12385142016
2017-01-20,3095.818,3125.659,3095.214,3123.138,12236677632
2017-01-23,3125.42,3145.841,3125.42,3136.774,13266039296
2017-01-24,3134.592,3149.531,3131.218,3142.553,12597388032
2017-01-25,3137.646,3151.472,3133.191,3149.554,11207382784
2017-01-26,3149.216,3163.104,3148.908,3159.166,11387677184
2017-02-03,3160.081,3162.677,3136.013,3140.17,9222473728
2017-02-06,3143.093,3158.843,3135.386,3156.983,12719828224
2017-02-07,3154.404,3159.544,3140.035,3153.087,12833744128
2017-02-08,3148.086,3167.446,3132.033,3166.981,14492018688
2017-02-09,3164.687,3186.838,3162.574,3183.179,19164032768
2017-02-10,3183.006,3205.049,3182.802,3196.699,23934891264
2017-02-13,3198.994,3219.407,3198.994,3216.839,22019150848
2017-02-14,3216.137,3219.404,3205.285,3217.928,18879808768
2017-02-15,3215.463,3235.997,3206.56,3212.985,24150770688
2017-02-16,3210.356,3230.275,3207.785,3229.618,21695594240
2017-02-17,3227.707,3238.395,3199.424,3202.075,22622817792
2017-02-20,3198.963,3241.458,3198.963,3239.961,23215209728
2017-02-21,3242.222,3254.335,3239.877,3253.325,21167306496
2017-02-22,3252.689,3261.38,3243.839,3261.218,20745377536
2017-02-23,3258.831,3264.081,3236.354,3251.375,20917979904
2017-02-24,3246.86,3253.955,3233.534,3253.432,18640636160
2017-02-27,3249.194,3251.654,3224.088,3228.66,18258107136
2017-02-28,3225.968,3242.679,3225.968,3241.733,15124431872
2017-03-01,3240.072,3259.978,3237.871,3246.933,19067755008
2017-03-02,3250.518,3256.807,3228.664,3230.028,18121507584
2017-03-03,3219.201,3221.155,3206.612,3218.311,15708236800
2017-03-06,3217.334,3234.662,3215.067,3233.865,15609215744
2017-03-07,3233.093,3242.659,3226.821,3242.406,16406423552
2017-03-08,3240.532,3245.304,3230.608,3240.664,16073138688
2017-03-09,3233.7,3233.874,3205.279,3216.745,16737110784
2017-03-10,3213.729,3222.318,3208.447,3212.76,13667274240
2017-03-13,3209.449,3237.121,3193.156,3237.024,16367376128
2017-03-14,3235.251,3246.328,3231.52,3239.327,14694602240
2017-03-15,3235.403,3243.713,3227.737,3241.759,14405568256
2017-03-16,3247.162,3269.77,3247.162,3268.935,18941600256
2017-03-17,3271.866,3274.19,3232.28,3237.447,20058322432
2017-03-20,3241.11,3251.127,3228.117,3250.808,17054843136
2017-03-21,3250.247,3262.22,3246.695,3261.61,16271930624
2017-03-22,3246.223,3255.777,3229.128,3245.219,18973164800
2017-03-23,3245.807,3262.091,3221.934,3248.549,19302914304
2017-03-24,3247.349,3275.206,3241.123,3269.445,21977791488
2017-03-27,3268.924,3283.239,3262.118,3266.955,20185267456
2017-03-28,3265.634,3265.634,3246.086,3252.947,16171001344
2017-03-29,3252.865,3262.097,3233.279,3241.314,21610557440
2017-03-30,3235.136,3240.017,3195.852,3210.236,24713548032
2017-03-31,3206.252,3226.248,3205.536,3222.514,19644292096
2017-04-05,3235.66,3270.645,3233.236,3270.305,24832020224
2017-04-06,3272.192,3286.673,3265.764,3281.004,24528800000
2017-04-07,3280.623,3295.187,3275.05,3286.616,23610894336
2017-04-10,3285.459,3285.459,3265.012,3269.392,23269461504
2017-04-11,3266.221,3290.388,3244.404,3288.965,28128124928
2017-04-12,3283.836,3284.933,3262.277,3273.83,26938179072
2017-04-13,3265.218,3281.136,3261.49,3275.96,20734687488
2017-04-14,3276.138,3276.711,3238.895,3246.066,21450855936
2017-04-17,3229.949,3229.949,3199.912,3222.167,21273718784
2017-04-18,3215.396,3225.054,3196.488,3196.713,18866135296
2017-04-19,3184.666,3189.436,3147.065,3170.686,21323807488
2017-04-20,3165.665,3178.182,3148.184,3172.1,19087398400
2017-04-21,3170.289,3180.794,3158.628,3173.151,16476174080
2017-04-24,3164.247,3164.247,3111.214,3129.531,18627743488
2017-04-25,3123.894,3145.267,3117.448,3134.567,15341830656
2017-04-26,3132.918,3152.953,3131.418,3140.847,16987810816
2017-04-27,3131.349,3155.003,3097.333,3152.186,21179307264
2017-04-28,3144.021,3154.726,3136.578,3154.658,16288989952
2017-05-02,3147.227,3154.781,3136.539,3143.712,15422296320
2017-05-03,3138.306,3148.285,3123.75,3135.346,16376392448
2017-05-04,3127.105,3143.817,3111.391,3127.368,17796748544
2017-05-05,3114.773,3117.614,3092.091,3103.037,17621364224
2017-05-08,3090.065,3093.451,3067.694,3078.612,18052690432
2017-05-09,3064.848,3084.207,3056.558,3080.526,13506667520
2017-05-10,3078.172,3090.819,3051.589,3052.785,16079445248
2017-05-11,3036.789,3063.563,3016.53,3061.5,19134190080
2017-05-12,3054.112,3090.491,3051.871,3083.513,15968409856
2017-05-15,3085.931,3098.912,3085.931,3090.228,13566072832
2017-05-16,3082.871,3113.511,3060.534,3112.964,17377556480
2017-05-17,3107.802,3119.581,3101.295,3104.441,16867415808
2017-05-18,3082.328,3103.441,3077.963,3090.139,14862003456
2017-05-19,3086.705,3095.482,3081.278,3090.63,12963523072
2017-05-22,3087.17,3103.937,3063.152,3075.675,15368372992
2017-05-23,3069.393,3084.235,3050.842,3061.947,17831059968
2017-05-24,3047.568,3064.812,3022.302,3064.075,13981335296
2017-05-25,3055.342,3114.657,3052.83,3107.831,19139184128
2017-05-26,3101.286,3120.662,3100.387,3110.058,15592348672
2017-05-31,3125.325,3143.278,3111.556,3117.177,15295043072
2017-06-01,3108.421,3113.521,3097.679,3102.623,16301571840
2017-06-02,3094.225,3110.389,3081.848,3105.54,14250492416
2017-06-05,3102.109,3105.505,3084.83,3091.656,13257029888
2017-06-06,3084.54,3102.863,3078.787,3102.126,11343996416
2017-06-07,3101.76,3140.774,3098.95,3140.324,17322901504
2017-06-08,3136.47,3153.263,3132.827,3150.333,15227766016
2017-06-09,3147.453,3165.919,3146.107,3158.4,16013633536
2017-06-12,3149.526,3164.95,3135.314,3139.876,14672942592
2017-06-13,3134.008,3155.989,3131.043,3153.742,12831827968
2017-06-14,3146.748,3149.173,3125.354,3130.674,13834704128
2017-06-15,3125.586,3137.585,3117.084,3132.486,14695424512
2017-06-16,3126.372,3134.251,3117.856,3123.166,12965275904
2017-06-19,3122.157,3146.77,3121.778,3144.373,13489175808
2017-06-20,3148.018,3150.464,3134.61,3140.013,14119180288
2017-06-21,3148.986,3157.027,3132.617,3156.211,13668826880
2017-06-22,3152.242,3186.982,3146.643,3147.453,19134400512
2017-06-23,3138.444,3158.047,3118.094,3157.873,15484364800
2017-06-26,3157.002,3187.889,3156.976,3185.443,17357921024
2017-06-27,3183.419,3193.461,3172.463,3191.196,14820119808
2017-06-28,3183.633,3193.439,3170.785,3173.201,14651672064
2017-06-29,3174.981,3188.774,3174.283,3188.062,12875547136
2017-06-30,3176.948,3193.241,3171.57,3192.426,12146454272
2017-07-03,3191.998,3196.286,3177.024,3195.911,14030571776
2017-07-04,3192.888,3193.064,3174.314,3182.803,14111496704
2017-07-05,3179.216,3207.309,3174.708,3207.134,14829648384
2017-07-06,3203.863,3215.95,3188.773,3212.444,17580928768
2017-07-07,3203.822,3219.523,3195.29,3217.956,17671541504
2017-07-10,3208.462,3223.34,3203.208,3212.631,19892801024
2017-07-11,3201.516,3226.908,3199.223,3203.037,18783726336
2017-07-12,3201.929,3215.196,3177.934,3197.543,18690087936
2017-07-13,3192.361,3219.268,3190.339,3218.163,19530361088
2017-07-14,3212.031,3222.978,3204.852,3222.416,16012677376
2017-07-17,3219.791,3230.354,3139.503,3176.464,26620527360
2017-07-18,3159.731,3187.671,3150.128,3187.567,19062306048
2017-07-19,3181.401,3232.94,3179.73,3230.976,27242072576
2017-07-20,3227.505,3246.236,3225.432,3244.864,23210839296
2017-07-21,3236.588,3247.712,3231.955,3237.981,20600325120
2017-07-24,3230.898,3261.104,3230.07,3250.598,23305639936
2017-07-25,3249.137,3261.645,3233.137,3243.689,20557387264
2017-07-26,3244.46,3264.848,3228.038,3247.674,21354200576
2017-07-27,3243.765,3251.926,3220.636,3249.781,22848594432
2017-07-28,3240.172,3256.37,3232.963,3253.24,18222688000
2017-07-31,3252.751,3276.946,3251.194,3273.028,24603943936
2017-08-01,3274.368,3292.638,3273.503,3292.638,23719459328
2017-08-02,3288.518,3305.431,3282.037,3285.056,26673062912
2017-08-03,3279.986,3293.368,3262.155,3272.928,23327700480
2017-08-04,3269.318,3287.192,3261.306,3262.08,27590633984
2017-08-07,3257.67,3280.103,3243.715,3279.456,23117337856
2017-08-08,3277.188,3285.483,3269.658,3281.872,25204353792
2017-08-09,3277.808,3277.943,3263.846,3275.573,23559790592
2017-08-10,3269.734,3282.519,3236.182,3261.749,24068462336
2017-08-11,3237.922,3245.116,3200.748,3208.541,26296299520
2017-08-14,3206.043,3240.051,3206.043,3237.36,19034679552
2017-08-15,3235.229,3263.589,3235.101,3251.261,18229799680
2017-08-16,3247.852,3248.785,3228.87,3246.451,17685204992
2017-08-17,3253.845,3269.138,3251.459,3268.429,20362255104
2017-08-18,3253.243,3275.076,3248.083,3268.724,19112248320
2017-08-21,3274.58,3287.518,3270.475,3286.905,18612248320
2017-08-22,3287.614,3293.476,3274.941,3290.225,18653799168
2017-08-23,3283.796,3299.457,3274.44,3287.704,17983220736
2017-08-24,3287.959,3297.988,3266.358,3271.511,16346893824
2017-08-25,3271.46,3331.914,3271.46,3331.522,20583948288
2017-08-28,3336.126,3375.033,3336.126,3362.651,25746143744
2017-08-29,3362.06,3374.594,3354.462,3365.226,21950453504
2017-08-30,3361.82,3376.648,3357.08,3363.626,24686331136
2017-08-31,3361.462,3367.358,3340.686,3360.81,23441978112
2017-09-01,3365.991,3381.925,3358.472,3367.119,28249758464
2017-09-04,3369.718,3381.402,3359.13,3379.583,26742785024
2017-09-05,3377.196,3390.823,3371.57,3384.317,21655294720
2017-09-06,3372.427,3391.01,3364.764,3385.388,22909078528
2017-09-07,3383.628,3387.795,3363.176,3365.497,22111868416
2017-09-08,3364.427,3380.889,3353.687,3365.242,19840518400
2017-09-11,3365.35,3384.81,3360.046,3376.418,21901101824
2017-09-12,3381.487,3391.069,3370.851,3379.488,27291031808
2017-09-13,3374.718,3387.139,3366.541,3384.147,19455071488
2017-09-14,3383.47,3391.643,3361.333,3371.425,22130648832
2017-09-15,3365.145,3365.527,3345.328,3353.619,21976581632
2017-09-18,3352.513,3371.748,3352.513,3362.858,19031967488
2017-09-19,3365.531,3370.4,3344.705,3356.844,19112969216
2017-09-20,3352.184,3370.097,3346.535,3365.995,19219666176
2017-09-21,3364.697,3377.884,3356.875,3357.812,19744869632
2017-09-22,3347.156,3356.451,3334.984,3352.529,17923400704
2017-09-25,3344.588,3350.961,3334.943,3341.548,16962129408
2017-09-26,3336.349,3347.162,3332.598,3343.582,13262859520
2017-09-27,3340.821,3349.694,3340.298,3345.271,14308694528
2017-09-28,3343.844,3344.6,3336.178,3339.642,14944430080
2017-09-29,3340.31,3357.015,3340.31,3348.943,14486244352
2017-10-09,3403.245,3410.17,3366.965,3374.378,19173605632
2017-10-10,3373.344,3384.026,3358.795,3382.987,17942384128
2017-10-11,3381.488,3395.779,3379.163,3388.283,18147670528
2017-10-12,3385.532,3390.203,3372.533,3386.1,16180937984
2017-10-13,3384.488,3395.748,3383.239,3390.523,13995476480
2017-10-16,3393.205,3400.511,3374.768,3378.47,17433061888
2017-10-17,3373.234,3382.407,3365.564,3372.04,12538172416
2017-10-18,3373.528,3383.232,3371.924,3381.793,15722879232
2017-10-19,3374.644,3378.735,3359.628,3370.172,15847649536
2017-10-20,3363.513,3379.765,3360.1,3378.648,12717285120
2017-10-23,3382.28,3385.285,3374.705,3380.699,13084628992
2017-10-24,3376.598,3388.688,3374.124,3388.247,13989751040
2017-10-25,3384.857,3398.304,3382.033,3396.897,12313122304
2017-10-26,3397.519,3414.241,3391.454,3407.567,18376862464
2017-10-27,3404.497,3421.102,3402.114,3416.812,17025717248
2017-10-30,3413.867,3419.731,3357.276,3390.337,20834928640
2017-10-31,3380.999,3397.098,3376.123,3393.341,15349820672
2017-11-01,3393.967,3410.351,3388.597,3395.912,18056612608
2017-11-02,3391.652,3391.652,3372.213,3383.309,16686426624
2017-11-03,3377.735,3380.57,3347.36,3371.744,17271479040
2017-11-06,3369.685,3389.382,3356.533,3388.174,15463646720
2017-11-07,3389.472,3415.148,3387.945,3413.574,19057174528
2017-11-08,3409.147,3434.491,3404.881,3415.46,18543646976
2017-11-09,3410.672,3428.77,3408.618,3427.794,15865042688
2017-11-10,3423.184,3438.792,3414.328,3432.673,18927650304
2017-11-13,3435.183,3449.163,3435.084,3447.835,20538905344
2017-11-14,3446.545,3450.494,3419.691,3429.548,19647267328
2017-11-15,3416.211,3423.749,3396.381,3402.524,16879207680
2017-11-16,3393.193,3409.653,3390.588,3399.25,15668433152
2017-11-17,3392.683,3403.285,3373.295,3382.907,24945815296
2017-11-20,3361.356,3393.106,3337.116,3392.398,17652468224
2017-11-21,3382.359,3419.802,3377.598,3410.497,19687180288
2017-11-22,3417.331,3442.177,3404.286,3430.464,21356709376
2017-11-23,3425.009,3429.423,3342.332,3351.918,21526539264
2017-11-24,3340.384,3360.745,3328.333,3353.82,15956966400
2017-11-27,3346.656,3347.05,3315.264,3322.229,16643917056
2017-11-28,3311.232,3333.799,3300.78,3333.657,13824780032
2017-11-29,3335.567,3343.062,3305.572,3337.862,18380593152
2017-11-30,3328.642,3340.92,3306.283,3317.188,15659585024
2017-12-01,3315.105,3324.516,3302.439,3317.617,13919830016
2017-12-04,3310.381,3323.996,3304.103,3309.618,14805328896
2017-12-05,3301.69,3315.737,3300.511,3303.675,20827886336
2017-12-06,3291.312,3296.201,3254.61,3293.964,15160445184
